passengerCount,timeStamp
20,2016-09-19-13-5
21,2016-09-19-13-5
19,2016-09-19-14-0
23,2016-09-19-14-0
19,2016-09-19-14-0
22,2016-09-19-14-0
23,2016-09-19-14-0
24,2016-09-19-14-0
25,2016-09-19-14-0
24,2016-09-19-14-0
23,2016-09-19-14-0
26,2016-09-19-14-0
26,2016-09-19-14-1
24,2016-09-19-14-1
20,2016-09-19-14-1
20,2016-09-19-14-1
22,2016-09-19-14-1
24,2016-09-19-14-1
25,2016-09-19-14-1
26,2016-09-19-14-1
26,2016-09-19-14-1
25,2016-09-19-14-1
24,2016-09-19-14-2
22,2016-09-19-14-2
20,2016-09-19-14-2
18,2016-09-19-14-2
18,2016-09-19-14-2
18,2016-09-19-14-2
19,2016-09-19-14-2
23,2016-09-19-14-2
23,2016-09-19-14-2
24,2016-09-19-14-2
25,2016-09-19-14-3
26,2016-09-19-14-3
25,2016-09-19-14-3
23,2016-09-19-14-3
24,2016-09-19-14-3
22,2016-09-19-14-3
19,2016-09-19-14-3
19,2016-09-19-14-3
19,2016-09-19-14-3
20,2016-09-19-14-3
26,2016-09-19-14-4
24,2016-09-19-14-4
25,2016-09-19-14-4
22,2016-09-19-14-4
24,2016-09-19-14-4
22,2016-09-19-14-4
23,2016-09-19-14-4
24,2016-09-19-14-4
24,2016-09-19-14-4
23,2016-09-19-14-4
24,2016-09-19-14-5
25,2016-09-19-14-5
25,2016-09-19-14-5
24,2016-09-19-14-5
26,2016-09-19-14-5
25,2016-09-19-14-5
23,2016-09-19-14-5
25,2016-09-19-14-5
24,2016-09-19-14-5
24,2016-09-19-14-5
21,2016-09-19-15-0
23,2016-09-19-15-0
22,2016-09-19-15-0
23,2016-09-19-15-0
21,2016-09-19-15-0
19,2016-09-19-15-0
19,2016-09-19-15-0
22,2016-09-19-15-0
23,2016-09-19-15-0
22,2016-09-19-15-0
24,2016-09-19-15-1
23,2016-09-19-15-1
23,2016-09-19-15-1
23,2016-09-19-15-1
26,2016-09-19-15-1
26,2016-09-19-15-1
25,2016-09-19-15-1
23,2016-09-19-15-1
21,2016-09-19-15-1
18,2016-09-19-15-1
16,2016-09-19-15-2
16,2016-09-19-15-2
16,2016-09-19-15-2
17,2016-09-19-15-2
14,2016-09-19-15-2
14,2016-09-19-15-2
16,2016-09-19-15-2
14,2016-09-19-15-2
15,2016-09-19-15-2
18,2016-09-19-15-2
19,2016-09-19-15-3
18,2016-09-19-15-3
17,2016-09-19-15-3
17,2016-09-19-15-3
16,2016-09-19-15-3
16,2016-09-19-15-3
20,2016-09-19-15-3
19,2016-09-19-15-3
19,2016-09-19-15-3
20,2016-09-19-15-3
17,2016-09-19-15-4
17,2016-09-19-15-4
20,2016-09-19-15-4
18,2016-09-19-15-4
18,2016-09-19-15-4
18,2016-09-19-15-4
21,2016-09-19-15-4
22,2016-09-19-15-4
22,2016-09-19-15-4
19,2016-09-19-15-4
19,2016-09-19-15-5
20,2016-09-19-15-5
21,2016-09-19-15-5
18,2016-09-19-15-5
16,2016-09-19-15-5
19,2016-09-19-15-5
19,2016-09-19-15-5
19,2016-09-19-15-5
19,2016-09-19-15-5
20,2016-09-19-15-5
20,2016-09-19-16-0
19,2016-09-19-16-0
21,2016-09-19-16-0
20,2016-09-19-16-0
18,2016-09-19-16-0
18,2016-09-19-16-0
18,2016-09-19-16-0
20,2016-09-19-16-0
19,2016-09-19-16-0
21,2016-09-19-16-0
20,2016-09-19-16-1
20,2016-09-19-16-1
24,2016-09-19-16-1
23,2016-09-19-16-1
25,2016-09-19-16-1
22,2016-09-19-16-1
24,2016-09-19-16-1
23,2016-09-19-16-1
22,2016-09-19-16-1
25,2016-09-19-16-1
24,2016-09-19-16-2
26,2016-09-19-16-2
24,2016-09-19-16-2
26,2016-09-19-16-2
27,2016-09-19-16-2
24,2016-09-19-16-2
24,2016-09-19-16-2
23,2016-09-19-16-2
23,2016-09-19-16-2
21,2016-09-19-16-2
21,2016-09-19-16-3
20,2016-09-19-16-3
22,2016-09-19-16-3
23,2016-09-19-16-3
23,2016-09-19-16-3
21,2016-09-19-16-3
21,2016-09-19-16-3
19,2016-09-19-16-3
18,2016-09-19-16-3
21,2016-09-19-16-3
20,2016-09-19-16-4
21,2016-09-19-16-4
21,2016-09-19-16-4
20,2016-09-19-16-4
20,2016-09-19-16-4
21,2016-09-19-16-4
21,2016-09-19-16-4
24,2016-09-19-16-4
24,2016-09-19-16-4
25,2016-09-19-16-4
27,2016-09-19-16-5
28,2016-09-19-16-5
28,2016-09-19-16-5
26,2016-09-19-16-5
25,2016-09-19-16-5
24,2016-09-19-16-5
26,2016-09-19-16-5
27,2016-09-19-16-5
28,2016-09-19-16-5
27,2016-09-19-16-5
27,2016-09-19-17-0
27,2016-09-19-17-0
24,2016-09-19-17-0
24,2016-09-19-17-0
24,2016-09-19-17-0
28,2016-09-19-17-0
25,2016-09-19-17-0
23,2016-09-19-17-0
23,2016-09-19-17-0
23,2016-09-19-17-0
24,2016-09-19-17-1
19,2016-09-19-17-1
17,2016-09-19-17-1
18,2016-09-19-17-1
17,2016-09-19-17-1
18,2016-09-19-17-1
18,2016-09-19-17-1
14,2016-09-19-17-1
17,2016-09-19-17-1
15,2016-09-19-17-1
16,2016-09-19-17-2
18,2016-09-19-17-2
16,2016-09-19-17-2
15,2016-09-19-17-2
15,2016-09-19-17-2
10,2016-09-19-17-2
11,2016-09-19-17-2
12,2016-09-19-17-2
13,2016-09-19-17-2
15,2016-09-19-17-2
15,2016-09-19-17-3
15,2016-09-19-17-3
14,2016-09-19-17-3
16,2016-09-19-17-3
18,2016-09-19-17-3
14,2016-09-19-17-3
13,2016-09-19-17-3
12,2016-09-19-17-3
16,2016-09-19-17-3
16,2016-09-19-17-3
16,2016-09-19-17-4
17,2016-09-19-17-4
18,2016-09-19-17-4
18,2016-09-19-17-4
18,2016-09-19-17-4
14,2016-09-19-17-4
13,2016-09-19-17-4
11,2016-09-19-17-4
10,2016-09-19-17-4
8,2016-09-19-17-4
9,2016-09-19-17-5
8,2016-09-19-17-5
7,2016-09-19-17-5
10,2016-09-19-17-5
8,2016-09-19-17-5
9,2016-09-19-17-5
8,2016-09-19-17-5
9,2016-09-19-17-5
11,2016-09-19-17-5
10,2016-09-19-17-5
9,2016-09-19-18-0
8,2016-09-19-18-0
7,2016-09-19-18-0
7,2016-09-19-18-0
9,2016-09-19-18-0
10,2016-09-19-18-0
8,2016-09-19-18-0
10,2016-09-19-18-0
10,2016-09-19-18-0
8,2016-09-19-18-0
9,2016-09-19-18-1
8,2016-09-19-18-1
9,2016-09-19-18-1
9,2016-09-19-18-1
10,2016-09-19-18-1
11,2016-09-19-18-1
10,2016-09-19-18-1
10,2016-09-19-18-1
11,2016-09-19-18-1
8,2016-09-19-18-1
8,2016-09-19-18-2
7,2016-09-19-18-2
8,2016-09-19-18-2
8,2016-09-19-18-2
7,2016-09-19-18-2
7,2016-09-19-18-2
7,2016-09-19-18-2
8,2016-09-19-18-2
8,2016-09-19-18-2
6,2016-09-19-18-2
8,2016-09-19-18-3
6,2016-09-19-18-3
6,2016-09-19-18-3
5,2016-09-19-18-3
5,2016-09-19-18-3
6,2016-09-19-18-3
4,2016-09-19-18-3
3,2016-09-19-18-3
5,2016-09-19-18-3
5,2016-09-19-18-3
5,2016-09-19-18-4
8,2016-09-19-18-4
8,2016-09-19-18-4
8,2016-09-19-18-4
8,2016-09-19-18-4
7,2016-09-19-18-4
6,2016-09-19-18-4
7,2016-09-19-18-4
6,2016-09-19-18-4
3,2016-09-19-18-4
7,2016-09-19-18-5
7,2016-09-19-18-5
5,2016-09-19-18-5
5,2016-09-19-18-5
7,2016-09-19-18-5
6,2016-09-19-18-5
7,2016-09-19-18-5
9,2016-09-19-18-5
8,2016-09-19-18-5
8,2016-09-19-18-5
8,2016-09-19-19-0
7,2016-09-19-19-0
6,2016-09-19-19-0
6,2016-09-19-19-0
5,2016-09-19-19-0
5,2016-09-19-19-0
7,2016-09-19-19-0
10,2016-09-19-19-0
8,2016-09-19-19-0
7,2016-09-19-19-0
7,2016-09-19-19-1
6,2016-09-19-19-1
6,2016-09-19-19-1
5,2016-09-19-19-1
6,2016-09-19-19-1
6,2016-09-19-19-1
6,2016-09-19-19-1
6,2016-09-19-19-1
6,2016-09-19-19-1
5,2016-09-19-19-1
6,2016-09-19-19-2
5,2016-09-19-19-2
5,2016-09-19-19-2
5,2016-09-19-19-2
6,2016-09-19-19-2
8,2016-09-19-19-2
8,2016-09-19-19-2
9,2016-09-19-19-2
10,2016-09-19-19-2
10,2016-09-19-19-2
11,2016-09-19-19-3
13,2016-09-19-19-3
12,2016-09-19-19-3
12,2016-09-19-19-3
12,2016-09-19-19-3
10,2016-09-19-19-3
9,2016-09-19-19-3
9,2016-09-19-19-3
9,2016-09-19-19-3
9,2016-09-19-19-3
8,2016-09-19-19-4
9,2016-09-19-19-4
9,2016-09-19-19-4
10,2016-09-19-19-4
9,2016-09-19-19-4
10,2016-09-19-19-4
9,2016-09-19-19-4
10,2016-09-19-19-4
9,2016-09-19-19-4
9,2016-09-19-19-4
8,2016-09-19-19-5
9,2016-09-19-19-5
10,2016-09-19-19-5
10,2016-09-19-19-5
11,2016-09-19-19-5
10,2016-09-19-19-5
9,2016-09-19-19-5
9,2016-09-19-19-5
10,2016-09-19-19-5
11,2016-09-19-19-5
12,2016-09-19-20-0
13,2016-09-19-20-0
11,2016-09-19-20-0
8,2016-09-19-20-0
8,2016-09-19-20-0
9,2016-09-19-20-0
6,2016-09-19-20-0
8,2016-09-19-20-0
10,2016-09-19-20-0
10,2016-09-19-20-0
9,2016-09-19-20-1
9,2016-09-19-20-1
10,2016-09-19-20-1
10,2016-09-19-20-1
11,2016-09-19-20-1
11,2016-09-19-20-1
11,2016-09-19-20-1
12,2016-09-19-20-1
11,2016-09-19-20-1
9,2016-09-19-20-1
9,2016-09-19-20-2
12,2016-09-19-20-2
8,2016-09-19-20-2
10,2016-09-19-20-2
10,2016-09-19-20-2
9,2016-09-19-20-2
11,2016-09-19-20-2
14,2016-09-19-20-2
13,2016-09-19-20-2
12,2016-09-19-20-2
13,2016-09-19-20-3
12,2016-09-19-20-3
11,2016-09-19-20-3
12,2016-09-19-20-3
12,2016-09-19-20-3
13,2016-09-19-20-3
15,2016-09-19-20-3
13,2016-09-19-20-3
15,2016-09-19-20-3
16,2016-09-19-20-3
15,2016-09-19-20-4
15,2016-09-19-20-4
14,2016-09-19-20-4
16,2016-09-19-20-4
16,2016-09-19-20-4
18,2016-09-19-20-4
15,2016-09-19-20-4
16,2016-09-19-20-4
16,2016-09-19-20-4
13,2016-09-19-20-4
15,2016-09-19-20-5
14,2016-09-19-20-5
13,2016-09-19-20-5
13,2016-09-19-20-5
13,2016-09-19-20-5
13,2016-09-19-20-5
12,2016-09-19-20-5
10,2016-09-19-20-5
11,2016-09-19-20-5
12,2016-09-19-20-5
12,2016-09-19-21-0
14,2016-09-19-21-0
10,2016-09-19-21-0
7,2016-09-19-21-0
7,2016-09-19-21-0
9,2016-09-19-21-0
8,2016-09-19-21-0
9,2016-09-19-21-0
13,2016-09-19-21-0
13,2016-09-19-21-0
8,2016-09-19-21-1
11,2016-09-19-21-1
12,2016-09-19-21-1
13,2016-09-19-21-1
12,2016-09-19-21-1
16,2016-09-19-21-1
17,2016-09-19-21-1
15,2016-09-19-21-1
14,2016-09-19-21-1
12,2016-09-19-21-1
12,2016-09-19-21-2
10,2016-09-19-21-2
11,2016-09-19-21-2
11,2016-09-19-21-2
9,2016-09-19-21-2
9,2016-09-19-21-2
8,2016-09-19-21-2
10,2016-09-19-21-2
11,2016-09-19-21-2
13,2016-09-19-21-2
13,2016-09-19-21-3
14,2016-09-19-21-3
11,2016-09-19-21-3
10,2016-09-19-21-3
11,2016-09-19-21-3
11,2016-09-19-21-3
11,2016-09-19-21-3
12,2016-09-19-21-3
13,2016-09-19-21-3
14,2016-09-19-21-3
13,2016-09-19-21-4
11,2016-09-19-21-4
12,2016-09-19-21-4
17,2016-09-19-21-4
16,2016-09-19-21-4
17,2016-09-19-21-4
17,2016-09-19-21-4
17,2016-09-19-21-4
18,2016-09-19-21-4
17,2016-09-19-21-4
15,2016-09-19-21-5
16,2016-09-19-21-5
16,2016-09-19-21-5
17,2016-09-19-21-5
17,2016-09-19-21-5
16,2016-09-19-21-5
19,2016-09-19-21-5
19,2016-09-19-21-5
21,2016-09-19-21-5
21,2016-09-19-21-5
19,2016-09-19-22-0
18,2016-09-19-22-0
20,2016-09-19-22-0
20,2016-09-19-22-0
18,2016-09-19-22-0
17,2016-09-19-22-0
16,2016-09-19-22-0
15,2016-09-19-22-0
15,2016-09-19-22-0
15,2016-09-19-22-0
15,2016-09-19-22-1
16,2016-09-19-22-1
15,2016-09-19-22-1
16,2016-09-19-22-1
16,2016-09-19-22-1
18,2016-09-19-22-1
19,2016-09-19-22-1
20,2016-09-19-22-1
26,2016-09-19-22-1
23,2016-09-19-22-1
23,2016-09-19-22-2
19,2016-09-19-22-2
16,2016-09-19-22-2
14,2016-09-19-22-2
12,2016-09-19-22-2
12,2016-09-19-22-2
8,2016-09-19-22-2
8,2016-09-19-22-2
8,2016-09-19-22-2
9,2016-09-19-22-2
10,2016-09-19-22-3
13,2016-09-19-22-3
11,2016-09-19-22-3
10,2016-09-19-22-3
11,2016-09-19-22-3
12,2016-09-19-22-3
10,2016-09-19-22-3
11,2016-09-19-22-3
12,2016-09-19-22-3
13,2016-09-19-22-3
12,2016-09-19-22-4
12,2016-09-19-22-4
11,2016-09-19-22-4
11,2016-09-19-22-4
11,2016-09-19-22-4
11,2016-09-19-22-4
10,2016-09-19-22-4
10,2016-09-19-22-4
10,2016-09-19-22-4
7,2016-09-19-22-4
7,2016-09-19-22-5
6,2016-09-19-22-5
6,2016-09-19-22-5
6,2016-09-19-22-5
7,2016-09-19-22-5
8,2016-09-19-22-5
9,2016-09-19-22-5
8,2016-09-19-22-5
9,2016-09-19-22-5
9,2016-09-19-22-5
10,2016-09-19-23-0
7,2016-09-19-23-0
7,2016-09-19-23-0
7,2016-09-19-23-0
8,2016-09-19-23-0
7,2016-09-19-23-0
7,2016-09-19-23-0
7,2016-09-19-23-0
7,2016-09-19-23-0
6,2016-09-19-23-0
6,2016-09-19-23-1
6,2016-09-19-23-1
6,2016-09-19-23-1
9,2016-09-19-23-1
9,2016-09-19-23-1
8,2016-09-19-23-1
10,2016-09-19-23-1
9,2016-09-19-23-1
10,2016-09-19-23-1
10,2016-09-19-23-1
7,2016-09-19-23-2
6,2016-09-19-23-2
6,2016-09-19-23-2
5,2016-09-19-23-2
7,2016-09-19-23-2
5,2016-09-19-23-2
4,2016-09-19-23-2
4,2016-09-19-23-2
4,2016-09-19-23-2
4,2016-09-19-23-2
5,2016-09-19-23-3
4,2016-09-19-23-3
4,2016-09-19-23-3
4,2016-09-19-23-3
4,2016-09-19-23-3
4,2016-09-19-23-3
6,2016-09-19-23-3
6,2016-09-19-23-3
5,2016-09-19-23-3
6,2016-09-19-23-3
4,2016-09-19-23-4
3,2016-09-19-23-4
4,2016-09-19-23-4
4,2016-09-19-23-4
4,2016-09-19-23-4
4,2016-09-19-23-4
4,2016-09-19-23-4
4,2016-09-19-23-4
4,2016-09-19-23-4
5,2016-09-19-23-4
5,2016-09-19-23-5
7,2016-09-19-23-5
8,2016-09-19-23-5
7,2016-09-19-23-5
8,2016-09-19-23-5
7,2016-09-19-23-5
7,2016-09-19-23-5
9,2016-09-19-23-5
7,2016-09-19-23-5
10,2016-09-19-23-5
11,2016-09-20-00-0
11,2016-09-20-00-0
9,2016-09-20-00-0
10,2016-09-20-00-0
8,2016-09-20-00-0
7,2016-09-20-00-0
7,2016-09-20-00-0
7,2016-09-20-00-0
10,2016-09-20-00-0
9,2016-09-20-00-0
8,2016-09-20-00-1
7,2016-09-20-00-1
7,2016-09-20-00-1
8,2016-09-20-00-1
8,2016-09-20-00-1
11,2016-09-20-00-1
8,2016-09-20-00-1
10,2016-09-20-00-1
10,2016-09-20-00-1
7,2016-09-20-00-1
6,2016-09-20-00-2
6,2016-09-20-00-2
7,2016-09-20-00-2
6,2016-09-20-00-2
6,2016-09-20-00-2
6,2016-09-20-00-2
8,2016-09-20-00-2
8,2016-09-20-00-2
7,2016-09-20-00-2
9,2016-09-20-00-2
9,2016-09-20-00-3
11,2016-09-20-00-3
10,2016-09-20-00-3
10,2016-09-20-00-3
8,2016-09-20-00-3
8,2016-09-20-00-3
6,2016-09-20-00-3
6,2016-09-20-00-3
6,2016-09-20-00-3
6,2016-09-20-00-3
6,2016-09-20-00-4
7,2016-09-20-00-4
8,2016-09-20-00-4
9,2016-09-20-00-4
8,2016-09-20-00-4
7,2016-09-20-00-4
7,2016-09-20-00-4
6,2016-09-20-00-4
6,2016-09-20-00-4
6,2016-09-20-00-4
6,2016-09-20-00-5
6,2016-09-20-00-5
6,2016-09-20-00-5
6,2016-09-20-00-5
7,2016-09-20-00-5
6,2016-09-20-00-5
7,2016-09-20-00-5
6,2016-09-20-00-5
6,2016-09-20-00-5
6,2016-09-20-00-5
6,2016-09-20-01-0
7,2016-09-20-01-0
5,2016-09-20-01-0
7,2016-09-20-01-0
7,2016-09-20-01-0
6,2016-09-20-01-0
9,2016-09-20-01-0
8,2016-09-20-01-0
9,2016-09-20-01-0
9,2016-09-20-01-0
8,2016-09-20-01-1
8,2016-09-20-01-1
7,2016-09-20-01-1
7,2016-09-20-01-1
7,2016-09-20-01-1
8,2016-09-20-01-1
7,2016-09-20-01-1
7,2016-09-20-01-1
7,2016-09-20-01-1
6,2016-09-20-01-1
6,2016-09-20-01-2
4,2016-09-20-01-2
5,2016-09-20-01-2
5,2016-09-20-01-2
5,2016-09-20-01-2
5,2016-09-20-01-2
5,2016-09-20-01-2
6,2016-09-20-01-2
6,2016-09-20-01-2
6,2016-09-20-01-2
6,2016-09-20-01-3
7,2016-09-20-01-3
5,2016-09-20-01-3
5,2016-09-20-01-3
5,2016-09-20-01-3
5,2016-09-20-01-3
6,2016-09-20-01-3
5,2016-09-20-01-3
5,2016-09-20-01-3
6,2016-09-20-01-3
6,2016-09-20-01-4
6,2016-09-20-01-4
4,2016-09-20-01-4
4,2016-09-20-01-4
4,2016-09-20-01-4
4,2016-09-20-01-4
4,2016-09-20-01-4
4,2016-09-20-01-4
3,2016-09-20-01-4
3,2016-09-20-01-4
3,2016-09-20-01-5
4,2016-09-20-01-5
4,2016-09-20-01-5
9,2016-09-20-01-5
10,2016-09-20-01-5
13,2016-09-20-01-5
8,2016-09-20-01-5
8,2016-09-20-01-5
10,2016-09-20-01-5
9,2016-09-20-01-5
7,2016-09-20-02-0
6,2016-09-20-02-0
8,2016-09-20-02-0
7,2016-09-20-02-0
7,2016-09-20-02-0
7,2016-09-20-02-0
5,2016-09-20-02-0
4,2016-09-20-02-0
5,2016-09-20-02-0
5,2016-09-20-02-0
6,2016-09-20-02-1
6,2016-09-20-02-1
6,2016-09-20-02-1
6,2016-09-20-02-1
6,2016-09-20-02-1
6,2016-09-20-02-1
5,2016-09-20-02-1
5,2016-09-20-02-1
5,2016-09-20-02-1
4,2016-09-20-02-1
3,2016-09-20-02-2
3,2016-09-20-02-2
2,2016-09-20-02-2
3,2016-09-20-02-2
3,2016-09-20-02-2
2,2016-09-20-02-2
2,2016-09-20-02-2
2,2016-09-20-02-2
3,2016-09-20-02-2
3,2016-09-20-02-2
2,2016-09-20-02-3
3,2016-09-20-02-3
5,2016-09-20-02-3
6,2016-09-20-02-3
6,2016-09-20-02-3
8,2016-09-20-02-3
7,2016-09-20-02-3
8,2016-09-20-02-3
8,2016-09-20-02-3
8,2016-09-20-02-3
11,2016-09-20-02-4
10,2016-09-20-02-4
10,2016-09-20-02-4
12,2016-09-20-02-4
11,2016-09-20-02-4
11,2016-09-20-02-4
7,2016-09-20-02-4
6,2016-09-20-02-4
6,2016-09-20-02-4
3,2016-09-20-02-4
3,2016-09-20-02-5
2,2016-09-20-02-5
2,2016-09-20-02-5
2,2016-09-20-02-5
2,2016-09-20-02-5
2,2016-09-20-02-5
2,2016-09-20-02-5
2,2016-09-20-02-5
2,2016-09-20-02-5
2,2016-09-20-02-5
3,2016-09-20-03-0
3,2016-09-20-03-0
2,2016-09-20-03-0
2,2016-09-20-03-0
2,2016-09-20-03-0
3,2016-09-20-03-0
2,2016-09-20-03-0
2,2016-09-20-03-0
2,2016-09-20-03-0
2,2016-09-20-03-0
2,2016-09-20-03-1
2,2016-09-20-03-1
2,2016-09-20-03-1
2,2016-09-20-03-1
2,2016-09-20-03-1
2,2016-09-20-03-1
2,2016-09-20-03-1
2,2016-09-20-03-1
2,2016-09-20-03-1
2,2016-09-20-03-1
2,2016-09-20-03-2
2,2016-09-20-03-2
2,2016-09-20-03-2
2,2016-09-20-03-2
2,2016-09-20-03-2
2,2016-09-20-03-2
2,2016-09-20-03-2
3,2016-09-20-03-2
3,2016-09-20-03-2
3,2016-09-20-03-2
2,2016-09-20-03-3
3,2016-09-20-03-3
3,2016-09-20-03-3
2,2016-09-20-03-3
2,2016-09-20-03-3
2,2016-09-20-03-3
2,2016-09-20-03-3
2,2016-09-20-03-3
4,2016-09-20-03-3
4,2016-09-20-03-3
4,2016-09-20-03-4
5,2016-09-20-03-4
5,2016-09-20-03-4
3,2016-09-20-03-4
4,2016-09-20-03-4
4,2016-09-20-03-4
3,2016-09-20-03-4
3,2016-09-20-03-4
3,2016-09-20-03-4
2,2016-09-20-03-4
2,2016-09-20-03-5
3,2016-09-20-03-5
3,2016-09-20-03-5
4,2016-09-20-03-5
4,2016-09-20-03-5
4,2016-09-20-03-5
6,2016-09-20-03-5
6,2016-09-20-03-5
5,2016-09-20-03-5
6,2016-09-20-03-5
6,2016-09-20-04-0
3,2016-09-20-04-0
2,2016-09-20-04-0
2,2016-09-20-04-0
2,2016-09-20-04-0
2,2016-09-20-04-0
2,2016-09-20-04-0
2,2016-09-20-04-0
2,2016-09-20-04-0
2,2016-09-20-04-0
2,2016-09-20-04-1
2,2016-09-20-04-1
2,2016-09-20-04-1
2,2016-09-20-04-1
2,2016-09-20-04-1
2,2016-09-20-04-1
3,2016-09-20-04-1
3,2016-09-20-04-1
3,2016-09-20-04-1
3,2016-09-20-04-1
3,2016-09-20-04-2
3,2016-09-20-04-2
3,2016-09-20-04-2
3,2016-09-20-04-2
3,2016-09-20-04-2
3,2016-09-20-04-2
3,2016-09-20-04-2
3,2016-09-20-04-2
3,2016-09-20-04-2
3,2016-09-20-04-2
3,2016-09-20-04-3
3,2016-09-20-04-3
3,2016-09-20-04-3
3,2016-09-20-04-3
2,2016-09-20-04-3
3,2016-09-20-04-3
4,2016-09-20-04-3
4,2016-09-20-04-3
5,2016-09-20-04-3
4,2016-09-20-04-3
5,2016-09-20-04-4
3,2016-09-20-04-4
3,2016-09-20-04-4
4,2016-09-20-04-4
4,2016-09-20-04-4
3,2016-09-20-04-4
3,2016-09-20-04-4
3,2016-09-20-04-4
3,2016-09-20-04-4
2,2016-09-20-04-4
2,2016-09-20-04-5
2,2016-09-20-04-5
2,2016-09-20-04-5
2,2016-09-20-04-5
2,2016-09-20-04-5
2,2016-09-20-04-5
2,2016-09-20-04-5
2,2016-09-20-04-5
2,2016-09-20-04-5
2,2016-09-20-04-5
2,2016-09-20-05-0
2,2016-09-20-05-0
3,2016-09-20-05-0
4,2016-09-20-05-0
6,2016-09-20-05-0
6,2016-09-20-05-0
6,2016-09-20-05-0
6,2016-09-20-05-0
5,2016-09-20-05-0
4,2016-09-20-05-0
4,2016-09-20-05-1
6,2016-09-20-05-1
7,2016-09-20-05-1
6,2016-09-20-05-1
7,2016-09-20-05-1
7,2016-09-20-05-1
6,2016-09-20-05-1
7,2016-09-20-05-1
6,2016-09-20-05-1
3,2016-09-20-05-1
3,2016-09-20-05-2
4,2016-09-20-05-2
4,2016-09-20-05-2
4,2016-09-20-05-2
4,2016-09-20-05-2
4,2016-09-20-05-2
5,2016-09-20-05-2
6,2016-09-20-05-2
5,2016-09-20-05-2
4,2016-09-20-05-2
4,2016-09-20-05-3
4,2016-09-20-05-3
4,2016-09-20-05-3
5,2016-09-20-05-3
5,2016-09-20-05-3
5,2016-09-20-05-3
5,2016-09-20-05-3
6,2016-09-20-05-3
5,2016-09-20-05-3
5,2016-09-20-05-3
7,2016-09-20-05-4
8,2016-09-20-05-4
8,2016-09-20-05-4
6,2016-09-20-05-4
7,2016-09-20-05-4
8,2016-09-20-05-4
7,2016-09-20-05-4
7,2016-09-20-05-4
7,2016-09-20-05-4
6,2016-09-20-05-4
6,2016-09-20-05-5
6,2016-09-20-05-5
5,2016-09-20-05-5
3,2016-09-20-05-5
3,2016-09-20-05-5
4,2016-09-20-05-5
4,2016-09-20-05-5
4,2016-09-20-05-5
3,2016-09-20-05-5
4,2016-09-20-05-5
4,2016-09-20-06-0
5,2016-09-20-06-0
3,2016-09-20-06-0
3,2016-09-20-06-0
2,2016-09-20-06-0
2,2016-09-20-06-0
2,2016-09-20-06-0
2,2016-09-20-06-0
2,2016-09-20-06-0
3,2016-09-20-06-0
2,2016-09-20-06-1
2,2016-09-20-06-1
3,2016-09-20-06-1
3,2016-09-20-06-1
3,2016-09-20-06-1
5,2016-09-20-06-1
4,2016-09-20-06-1
4,2016-09-20-06-1
5,2016-09-20-06-1
5,2016-09-20-06-1
4,2016-09-20-06-2
4,2016-09-20-06-2
4,2016-09-20-06-2
4,2016-09-20-06-2
5,2016-09-20-06-2
5,2016-09-20-06-2
5,2016-09-20-06-2
6,2016-09-20-06-2
7,2016-09-20-06-2
8,2016-09-20-06-2
7,2016-09-20-06-3
4,2016-09-20-06-3
5,2016-09-20-06-3
3,2016-09-20-06-3
4,2016-09-20-06-3
3,2016-09-20-06-3
2,2016-09-20-06-3
2,2016-09-20-06-3
2,2016-09-20-06-3
3,2016-09-20-06-3
3,2016-09-20-06-4
2,2016-09-20-06-4
3,2016-09-20-06-4
3,2016-09-20-06-4
4,2016-09-20-06-4
4,2016-09-20-06-4
3,2016-09-20-06-4
3,2016-09-20-06-4
4,2016-09-20-06-4
4,2016-09-20-06-4
4,2016-09-20-06-5
4,2016-09-20-06-5
5,2016-09-20-06-5
5,2016-09-20-06-5
6,2016-09-20-06-5
6,2016-09-20-06-5
6,2016-09-20-06-5
7,2016-09-20-06-5
8,2016-09-20-06-5
9,2016-09-20-06-5
9,2016-09-20-07-0
10,2016-09-20-07-0
7,2016-09-20-07-0
7,2016-09-20-07-0
8,2016-09-20-07-0
8,2016-09-20-07-0
8,2016-09-20-07-0
6,2016-09-20-07-0
5,2016-09-20-07-0
5,2016-09-20-07-0
5,2016-09-20-07-1
5,2016-09-20-07-1
6,2016-09-20-07-1
6,2016-09-20-07-1
8,2016-09-20-07-1
12,2016-09-20-07-1
9,2016-09-20-07-1
8,2016-09-20-07-1
8,2016-09-20-07-1
6,2016-09-20-07-1
6,2016-09-20-07-2
5,2016-09-20-07-2
5,2016-09-20-07-2
6,2016-09-20-07-2
7,2016-09-20-07-2
6,2016-09-20-07-2
6,2016-09-20-07-2
6,2016-09-20-07-2
9,2016-09-20-07-2
9,2016-09-20-07-2
10,2016-09-20-07-3
11,2016-09-20-07-3
8,2016-09-20-07-3
11,2016-09-20-07-3
11,2016-09-20-07-3
11,2016-09-20-07-3
10,2016-09-20-07-3
10,2016-09-20-07-3
11,2016-09-20-07-3
11,2016-09-20-07-3
10,2016-09-20-07-4
11,2016-09-20-07-4
10,2016-09-20-07-4
10,2016-09-20-07-4
11,2016-09-20-07-4
12,2016-09-20-07-4
9,2016-09-20-07-4
12,2016-09-20-07-4
11,2016-09-20-07-4
9,2016-09-20-07-4
9,2016-09-20-07-5
13,2016-09-20-07-5
11,2016-09-20-07-5
14,2016-09-20-07-5
