passengerCount,timeStamp
0,2016-09-19-23-5
1,2016-09-19-23-5
1,2016-09-19-23-5
2,2016-09-19-23-5
1,2016-09-19-23-5
0,2016-09-19-23-5
1,2016-09-20-00-0
1,2016-09-20-00-0
0,2016-09-20-00-0
1,2016-09-20-00-0
0,2016-09-20-00-0
0,2016-09-20-00-0
0,2016-09-20-00-0
0,2016-09-20-00-0
0,2016-09-20-00-0
0,2016-09-20-00-0
0,2016-09-20-00-1
1,2016-09-20-00-1
0,2016-09-20-00-1
0,2016-09-20-00-1
0,2016-09-20-00-1
0,2016-09-20-00-1
0,2016-09-20-00-1
2,2016-09-20-00-1
1,2016-09-20-00-1
1,2016-09-20-00-1
0,2016-09-20-00-2
0,2016-09-20-00-2
0,2016-09-20-00-2
0,2016-09-20-00-2
0,2016-09-20-00-2
0,2016-09-20-00-2
0,2016-09-20-00-2
0,2016-09-20-00-2
0,2016-09-20-00-2
0,2016-09-20-00-2
0,2016-09-20-00-3
0,2016-09-20-00-3
0,2016-09-20-00-3
0,2016-09-20-00-3
0,2016-09-20-00-3
0,2016-09-20-00-3
0,2016-09-20-00-3
0,2016-09-20-00-3
0,2016-09-20-00-3
1,2016-09-20-00-3
2,2016-09-20-00-4
1,2016-09-20-00-4
1,2016-09-20-00-4
1,2016-09-20-00-4
1,2016-09-20-00-4
2,2016-09-20-00-4
2,2016-09-20-00-4
2,2016-09-20-00-4
2,2016-09-20-00-4
1,2016-09-20-00-4
1,2016-09-20-00-5
1,2016-09-20-00-5
1,2016-09-20-00-5
1,2016-09-20-00-5
1,2016-09-20-00-5
1,2016-09-20-00-5
1,2016-09-20-00-5
1,2016-09-20-00-5
0,2016-09-20-00-5
0,2016-09-20-00-5
0,2016-09-20-01-0
1,2016-09-20-01-0
0,2016-09-20-01-0
0,2016-09-20-01-0
1,2016-09-20-01-0
2,2016-09-20-01-0
2,2016-09-20-01-0
1,2016-09-20-01-0
0,2016-09-20-01-0
0,2016-09-20-01-0
0,2016-09-20-01-1
0,2016-09-20-01-1
0,2016-09-20-01-1
0,2016-09-20-01-1
0,2016-09-20-01-1
0,2016-09-20-01-1
0,2016-09-20-01-1
1,2016-09-20-01-1
1,2016-09-20-01-1
1,2016-09-20-01-1
1,2016-09-20-01-2
2,2016-09-20-01-2
1,2016-09-20-01-2
1,2016-09-20-01-2
1,2016-09-20-01-2
1,2016-09-20-01-2
1,2016-09-20-01-2
0,2016-09-20-01-2
0,2016-09-20-01-2
0,2016-09-20-01-2
1,2016-09-20-01-3
1,2016-09-20-01-3
1,2016-09-20-01-3
1,2016-09-20-01-3
1,2016-09-20-01-3
0,2016-09-20-01-3
0,2016-09-20-01-3
0,2016-09-20-01-3
0,2016-09-20-01-3
0,2016-09-20-01-3
0,2016-09-20-01-4
0,2016-09-20-01-4
0,2016-09-20-01-4
0,2016-09-20-01-4
0,2016-09-20-01-4
0,2016-09-20-01-4
0,2016-09-20-01-4
0,2016-09-20-01-4
0,2016-09-20-01-4
0,2016-09-20-01-4
0,2016-09-20-01-5
0,2016-09-20-01-5
0,2016-09-20-01-5
0,2016-09-20-01-5
0,2016-09-20-01-5
0,2016-09-20-01-5
0,2016-09-20-01-5
0,2016-09-20-01-5
0,2016-09-20-01-5
0,2016-09-20-01-5
0,2016-09-20-02-0
0,2016-09-20-02-0
0,2016-09-20-02-0
0,2016-09-20-02-0
1,2016-09-20-02-0
1,2016-09-20-02-0
1,2016-09-20-02-0
2,2016-09-20-02-0
2,2016-09-20-02-0
1,2016-09-20-02-0
2,2016-09-20-02-1
2,2016-09-20-02-1
1,2016-09-20-02-1
0,2016-09-20-02-1
0,2016-09-20-02-1
0,2016-09-20-02-1
1,2016-09-20-02-1
0,2016-09-20-02-1
0,2016-09-20-02-1
0,2016-09-20-02-1
0,2016-09-20-02-2
0,2016-09-20-02-2
0,2016-09-20-02-2
0,2016-09-20-02-2
0,2016-09-20-02-2
0,2016-09-20-02-2
0,2016-09-20-02-2
0,2016-09-20-02-2
1,2016-09-20-02-2
0,2016-09-20-02-2
0,2016-09-20-02-3
0,2016-09-20-02-3
1,2016-09-20-02-3
0,2016-09-20-02-3
0,2016-09-20-02-3
0,2016-09-20-02-3
0,2016-09-20-02-3
0,2016-09-20-02-3
0,2016-09-20-02-3
0,2016-09-20-02-3
0,2016-09-20-02-4
0,2016-09-20-02-4
0,2016-09-20-02-4
0,2016-09-20-02-4
0,2016-09-20-02-4
0,2016-09-20-02-4
0,2016-09-20-02-4
0,2016-09-20-02-4
0,2016-09-20-02-4
0,2016-09-20-02-4
0,2016-09-20-02-5
1,2016-09-20-02-5
0,2016-09-20-02-5
0,2016-09-20-02-5
0,2016-09-20-02-5
0,2016-09-20-02-5
0,2016-09-20-02-5
1,2016-09-20-02-5
0,2016-09-20-02-5
0,2016-09-20-02-5
0,2016-09-20-03-0
0,2016-09-20-03-0
0,2016-09-20-03-0
2,2016-09-20-03-0
1,2016-09-20-03-0
2,2016-09-20-03-0
0,2016-09-20-03-0
1,2016-09-20-03-0
2,2016-09-20-03-0
0,2016-09-20-03-0
0,2016-09-20-03-1
0,2016-09-20-03-1
0,2016-09-20-03-1
0,2016-09-20-03-1
0,2016-09-20-03-1
0,2016-09-20-03-1
0,2016-09-20-03-1
0,2016-09-20-03-1
0,2016-09-20-03-1
0,2016-09-20-03-1
0,2016-09-20-03-2
0,2016-09-20-03-2
0,2016-09-20-03-2
1,2016-09-20-03-2
0,2016-09-20-03-2
1,2016-09-20-03-2
1,2016-09-20-03-2
1,2016-09-20-03-2
2,2016-09-20-03-2
1,2016-09-20-03-2
2,2016-09-20-03-3
1,2016-09-20-03-3
0,2016-09-20-03-3
0,2016-09-20-03-3
0,2016-09-20-03-3
0,2016-09-20-03-3
1,2016-09-20-03-3
0,2016-09-20-03-3
0,2016-09-20-03-3
0,2016-09-20-03-3
0,2016-09-20-03-4
0,2016-09-20-03-4
1,2016-09-20-03-4
1,2016-09-20-03-4
0,2016-09-20-03-4
0,2016-09-20-03-4
0,2016-09-20-03-4
0,2016-09-20-03-4
0,2016-09-20-03-4
1,2016-09-20-03-4
1,2016-09-20-03-5
0,2016-09-20-03-5
1,2016-09-20-03-5
1,2016-09-20-03-5
2,2016-09-20-03-5
2,2016-09-20-03-5
2,2016-09-20-03-5
2,2016-09-20-03-5
2,2016-09-20-03-5
0,2016-09-20-03-5
0,2016-09-20-04-0
1,2016-09-20-04-0
1,2016-09-20-04-0
1,2016-09-20-04-0
0,2016-09-20-04-0
0,2016-09-20-04-0
0,2016-09-20-04-0
0,2016-09-20-04-0
0,2016-09-20-04-0
0,2016-09-20-04-0
0,2016-09-20-04-1
0,2016-09-20-04-1
0,2016-09-20-04-1
0,2016-09-20-04-1
0,2016-09-20-04-1
1,2016-09-20-04-1
1,2016-09-20-04-1
1,2016-09-20-04-1
1,2016-09-20-04-1
0,2016-09-20-04-1
0,2016-09-20-04-2
0,2016-09-20-04-2
0,2016-09-20-04-2
0,2016-09-20-04-2
0,2016-09-20-04-2
0,2016-09-20-04-2
0,2016-09-20-04-2
0,2016-09-20-04-2
0,2016-09-20-04-2
0,2016-09-20-04-2
0,2016-09-20-04-3
0,2016-09-20-04-3
0,2016-09-20-04-3
0,2016-09-20-04-3
1,2016-09-20-04-3
1,2016-09-20-04-3
1,2016-09-20-04-3
1,2016-09-20-04-3
1,2016-09-20-04-3
1,2016-09-20-04-3
1,2016-09-20-04-4
2,2016-09-20-04-4
3,2016-09-20-04-4
2,2016-09-20-04-4
2,2016-09-20-04-4
3,2016-09-20-04-4
2,2016-09-20-04-4
1,2016-09-20-04-4
1,2016-09-20-04-4
2,2016-09-20-04-4
2,2016-09-20-04-5
2,2016-09-20-04-5
1,2016-09-20-04-5
1,2016-09-20-04-5
1,2016-09-20-04-5
1,2016-09-20-04-5
1,2016-09-20-04-5
2,2016-09-20-04-5
1,2016-09-20-04-5
1,2016-09-20-04-5
1,2016-09-20-05-0
2,2016-09-20-05-0
1,2016-09-20-05-0
1,2016-09-20-05-0
1,2016-09-20-05-0
1,2016-09-20-05-0
1,2016-09-20-05-0
1,2016-09-20-05-0
1,2016-09-20-05-0
1,2016-09-20-05-0
1,2016-09-20-05-1
1,2016-09-20-05-1
1,2016-09-20-05-1
1,2016-09-20-05-1
1,2016-09-20-05-1
1,2016-09-20-05-1
1,2016-09-20-05-1
1,2016-09-20-05-1
1,2016-09-20-05-1
1,2016-09-20-05-1
1,2016-09-20-05-2
1,2016-09-20-05-2
1,2016-09-20-05-2
1,2016-09-20-05-2
2,2016-09-20-05-2
4,2016-09-20-05-2
1,2016-09-20-05-2
1,2016-09-20-05-2
2,2016-09-20-05-2
4,2016-09-20-05-2
3,2016-09-20-05-3
2,2016-09-20-05-3
2,2016-09-20-05-3
2,2016-09-20-05-3
2,2016-09-20-05-3
2,2016-09-20-05-3
2,2016-09-20-05-3
2,2016-09-20-05-3
3,2016-09-20-05-3
2,2016-09-20-05-3
2,2016-09-20-05-4
2,2016-09-20-05-4
1,2016-09-20-05-4
1,2016-09-20-05-4
2,2016-09-20-05-4
3,2016-09-20-05-4
1,2016-09-20-05-4
3,2016-09-20-05-4
1,2016-09-20-05-4
4,2016-09-20-05-4
3,2016-09-20-05-5
2,2016-09-20-05-5
0,2016-09-20-05-5
0,2016-09-20-05-5
0,2016-09-20-05-5
1,2016-09-20-05-5
0,2016-09-20-05-5
0,2016-09-20-05-5
0,2016-09-20-05-5
1,2016-09-20-05-5
0,2016-09-20-06-0
0,2016-09-20-06-0
0,2016-09-20-06-0
0,2016-09-20-06-0
0,2016-09-20-06-0
0,2016-09-20-06-0
0,2016-09-20-06-0
0,2016-09-20-06-0
0,2016-09-20-06-0
0,2016-09-20-06-0
0,2016-09-20-06-1
0,2016-09-20-06-1
0,2016-09-20-06-1
1,2016-09-20-06-1
0,2016-09-20-06-1
0,2016-09-20-06-1
0,2016-09-20-06-1
0,2016-09-20-06-1
0,2016-09-20-06-1
0,2016-09-20-06-1
1,2016-09-20-06-2
2,2016-09-20-06-2
1,2016-09-20-06-2
1,2016-09-20-06-2
1,2016-09-20-06-2
1,2016-09-20-06-2
1,2016-09-20-06-2
1,2016-09-20-06-2
0,2016-09-20-06-2
0,2016-09-20-06-2
0,2016-09-20-06-3
0,2016-09-20-06-3
0,2016-09-20-06-3
0,2016-09-20-06-3
0,2016-09-20-06-3
0,2016-09-20-06-3
0,2016-09-20-06-3
0,2016-09-20-06-3
0,2016-09-20-06-3
0,2016-09-20-06-3
0,2016-09-20-06-4
0,2016-09-20-06-4
0,2016-09-20-06-4
0,2016-09-20-06-4
1,2016-09-20-06-4
0,2016-09-20-06-4
0,2016-09-20-06-4
0,2016-09-20-06-4
0,2016-09-20-06-4
0,2016-09-20-06-4
0,2016-09-20-06-5
1,2016-09-20-06-5
0,2016-09-20-06-5
0,2016-09-20-06-5
0,2016-09-20-06-5
1,2016-09-20-06-5
0,2016-09-20-06-5
0,2016-09-20-06-5
0,2016-09-20-06-5
0,2016-09-20-06-5
0,2016-09-20-07-0
0,2016-09-20-07-0
0,2016-09-20-07-0
0,2016-09-20-07-0
0,2016-09-20-07-0
0,2016-09-20-07-0
2,2016-09-20-07-0
2,2016-09-20-07-0
1,2016-09-20-07-0
1,2016-09-20-07-0
1,2016-09-20-07-1
2,2016-09-20-07-1
1,2016-09-20-07-1
1,2016-09-20-07-1
1,2016-09-20-07-1
1,2016-09-20-07-1
1,2016-09-20-07-1
1,2016-09-20-07-1
1,2016-09-20-07-1
1,2016-09-20-07-1
1,2016-09-20-07-2
0,2016-09-20-07-2
0,2016-09-20-07-2
0,2016-09-20-07-2
0,2016-09-20-07-2
1,2016-09-20-07-2
0,2016-09-20-07-2
0,2016-09-20-07-2
0,2016-09-20-07-2
1,2016-09-20-07-2
0,2016-09-20-07-3
0,2016-09-20-07-3
1,2016-09-20-07-3
0,2016-09-20-07-3
0,2016-09-20-07-3
0,2016-09-20-07-3
0,2016-09-20-07-3
1,2016-09-20-07-3
0,2016-09-20-07-3
2,2016-09-20-07-3
2,2016-09-20-07-4
1,2016-09-20-07-4
1,2016-09-20-07-4
2,2016-09-20-07-4
2,2016-09-20-07-4
1,2016-09-20-07-4
1,2016-09-20-07-4
1,2016-09-20-07-4
0,2016-09-20-07-4
0,2016-09-20-07-4
0,2016-09-20-07-5
1,2016-09-20-07-5
0,2016-09-20-07-5
1,2016-09-20-07-5
2,2016-09-20-07-5
1,2016-09-20-07-5
1,2016-09-20-07-5
1,2016-09-20-07-5
1,2016-09-20-07-5
1,2016-09-20-07-5
1,2016-09-20-08-0
0,2016-09-20-08-0
0,2016-09-20-08-0
0,2016-09-20-08-0
1,2016-09-20-08-0
0,2016-09-20-08-0
0,2016-09-20-08-0
0,2016-09-20-08-0
0,2016-09-20-08-0
0,2016-09-20-08-0
1,2016-09-20-08-1
0,2016-09-20-08-1
0,2016-09-20-08-1
1,2016-09-20-08-1
0,2016-09-20-08-1
0,2016-09-20-08-1
1,2016-09-20-08-1
2,2016-09-20-08-1
1,2016-09-20-08-1
1,2016-09-20-08-1
2,2016-09-20-08-2
0,2016-09-20-08-2
2,2016-09-20-08-2
1,2016-09-20-08-2
1,2016-09-20-08-2
0,2016-09-20-08-2
2,2016-09-20-08-2
0,2016-09-20-08-2
0,2016-09-20-08-2
1,2016-09-20-08-2
0,2016-09-20-08-3
0,2016-09-20-08-3
0,2016-09-20-08-3
0,2016-09-20-08-3
0,2016-09-20-08-3
0,2016-09-20-08-3
0,2016-09-20-08-3
0,2016-09-20-08-3
0,2016-09-20-08-3
0,2016-09-20-08-3
1,2016-09-20-08-4
1,2016-09-20-08-4
0,2016-09-20-08-4
0,2016-09-20-08-4
0,2016-09-20-08-4
4,2016-09-20-08-4
3,2016-09-20-08-4
4,2016-09-20-08-4
2,2016-09-20-08-4
2,2016-09-20-08-4
0,2016-09-20-08-5
1,2016-09-20-08-5
1,2016-09-20-08-5
2,2016-09-20-08-5
1,2016-09-20-08-5
1,2016-09-20-08-5
1,2016-09-20-08-5
3,2016-09-20-08-5
2,2016-09-20-08-5
2,2016-09-20-08-5
2,2016-09-20-09-0
2,2016-09-20-09-0
2,2016-09-20-09-0
2,2016-09-20-09-0
2,2016-09-20-09-0
2,2016-09-20-09-0
1,2016-09-20-09-0
0,2016-09-20-09-0
0,2016-09-20-09-0
0,2016-09-20-09-0
0,2016-09-20-09-1
0,2016-09-20-09-1
1,2016-09-20-09-1
1,2016-09-20-09-1
0,2016-09-20-09-1
0,2016-09-20-09-1
1,2016-09-20-09-1
1,2016-09-20-09-1
3,2016-09-20-09-1
3,2016-09-20-09-1
4,2016-09-20-09-2
2,2016-09-20-09-2
1,2016-09-20-09-2
3,2016-09-20-09-2
3,2016-09-20-09-2
3,2016-09-20-09-2
4,2016-09-20-09-2
4,2016-09-20-09-2
2,2016-09-20-09-2
1,2016-09-20-09-2
4,2016-09-20-09-3
1,2016-09-20-09-3
1,2016-09-20-09-3
3,2016-09-20-09-3
2,2016-09-20-09-3
2,2016-09-20-09-3
3,2016-09-20-09-3
2,2016-09-20-09-3
1,2016-09-20-09-3
1,2016-09-20-09-3
2,2016-09-20-09-4
3,2016-09-20-09-4
2,2016-09-20-09-4
4,2016-09-20-09-4
4,2016-09-20-09-4
3,2016-09-20-09-4
2,2016-09-20-09-4
2,2016-09-20-09-4
3,2016-09-20-09-4
2,2016-09-20-09-4
3,2016-09-20-09-5
2,2016-09-20-09-5
3,2016-09-20-09-5
3,2016-09-20-09-5
1,2016-09-20-09-5
1,2016-09-20-09-5
2,2016-09-20-09-5
3,2016-09-20-09-5
2,2016-09-20-09-5
2,2016-09-20-09-5
2,2016-09-20-10-0
2,2016-09-20-10-0
2,2016-09-20-10-0
1,2016-09-20-10-0
1,2016-09-20-10-0
2,2016-09-20-10-0
1,2016-09-20-10-0
4,2016-09-20-10-0
1,2016-09-20-10-0
1,2016-09-20-10-0
1,2016-09-20-10-1
1,2016-09-20-10-1
1,2016-09-20-10-1
1,2016-09-20-10-1
1,2016-09-20-10-1
1,2016-09-20-10-1
1,2016-09-20-10-1
1,2016-09-20-10-1
1,2016-09-20-10-1
1,2016-09-20-10-1
0,2016-09-20-10-2
0,2016-09-20-10-2
2,2016-09-20-10-2
2,2016-09-20-10-2
2,2016-09-20-10-2
1,2016-09-20-10-2
0,2016-09-20-10-2
0,2016-09-20-10-2
0,2016-09-20-10-2
0,2016-09-20-10-2
0,2016-09-20-10-3
0,2016-09-20-10-3
1,2016-09-20-10-3
1,2016-09-20-10-3
1,2016-09-20-10-3
2,2016-09-20-10-3
3,2016-09-20-10-3
2,2016-09-20-10-3
0,2016-09-20-10-3
0,2016-09-20-10-3
0,2016-09-20-10-4
0,2016-09-20-10-4
1,2016-09-20-10-4
0,2016-09-20-10-4
2,2016-09-20-10-4
1,2016-09-20-10-4
1,2016-09-20-10-4
1,2016-09-20-10-4
2,2016-09-20-10-4
3,2016-09-20-10-4
1,2016-09-20-10-5
1,2016-09-20-10-5
1,2016-09-20-10-5
1,2016-09-20-10-5
1,2016-09-20-10-5
1,2016-09-20-10-5
1,2016-09-20-10-5
1,2016-09-20-10-5
1,2016-09-20-10-5
1,2016-09-20-10-5
1,2016-09-20-11-0
1,2016-09-20-11-0
1,2016-09-20-11-0
1,2016-09-20-11-0
2,2016-09-20-11-0
3,2016-09-20-11-0
2,2016-09-20-11-0
3,2016-09-20-11-0
1,2016-09-20-11-0
2,2016-09-20-11-0
1,2016-09-20-11-1
1,2016-09-20-11-1
1,2016-09-20-11-1
1,2016-09-20-11-1
1,2016-09-20-11-1
1,2016-09-20-11-1
1,2016-09-20-11-1
2,2016-09-20-11-1
3,2016-09-20-11-1
1,2016-09-20-11-1
1,2016-09-20-11-2
1,2016-09-20-11-2
1,2016-09-20-11-2
1,2016-09-20-11-2
1,2016-09-20-11-2
2,2016-09-20-11-2
0,2016-09-20-11-2
0,2016-09-20-11-2
1,2016-09-20-11-2
1,2016-09-20-11-2
4,2016-09-20-11-3
2,2016-09-20-11-3
3,2016-09-20-11-3
3,2016-09-20-11-3
4,2016-09-20-11-3
4,2016-09-20-11-3
4,2016-09-20-11-3
2,2016-09-20-11-3
1,2016-09-20-11-3
2,2016-09-20-11-3
2,2016-09-20-11-4
0,2016-09-20-11-4
0,2016-09-20-11-4
2,2016-09-20-11-4
0,2016-09-20-11-4
1,2016-09-20-11-4
2,2016-09-20-11-4
1,2016-09-20-11-4
0,2016-09-20-11-4
0,2016-09-20-11-4
0,2016-09-20-11-5
1,2016-09-20-11-5
0,2016-09-20-11-5
0,2016-09-20-11-5
0,2016-09-20-11-5
0,2016-09-20-11-5
0,2016-09-20-11-5
0,2016-09-20-11-5
0,2016-09-20-11-5
0,2016-09-20-11-5
1,2016-09-20-12-0
1,2016-09-20-12-0
0,2016-09-20-12-0
0,2016-09-20-12-0
1,2016-09-20-12-0
0,2016-09-20-12-0
0,2016-09-20-12-0
0,2016-09-20-12-0
0,2016-09-20-12-0
0,2016-09-20-12-0
1,2016-09-20-12-1
3,2016-09-20-12-1
1,2016-09-20-12-1
1,2016-09-20-12-1
2,2016-09-20-12-1
2,2016-09-20-12-1
3,2016-09-20-12-1
2,2016-09-20-12-1
2,2016-09-20-12-1
3,2016-09-20-12-1
1,2016-09-20-12-2
3,2016-09-20-12-2
1,2016-09-20-12-2
1,2016-09-20-12-2
0,2016-09-20-12-2
0,2016-09-20-12-2
0,2016-09-20-12-2
1,2016-09-20-12-2
0,2016-09-20-12-2
0,2016-09-20-12-2
0,2016-09-20-12-3
1,2016-09-20-12-3
0,2016-09-20-12-3
0,2016-09-20-12-3
0,2016-09-20-12-3
0,2016-09-20-12-3
0,2016-09-20-12-3
1,2016-09-20-12-3
0,2016-09-20-12-3
1,2016-09-20-12-3
3,2016-09-20-12-4
1,2016-09-20-12-4
2,2016-09-20-12-4
2,2016-09-20-12-4
2,2016-09-20-12-4
1,2016-09-20-12-4
1,2016-09-20-12-4
1,2016-09-20-12-4
1,2016-09-20-12-4
1,2016-09-20-12-4
1,2016-09-20-12-5
1,2016-09-20-12-5
2,2016-09-20-12-5
2,2016-09-20-12-5
3,2016-09-20-12-5
2,2016-09-20-12-5
2,2016-09-20-12-5
1,2016-09-20-12-5
2,2016-09-20-12-5
2,2016-09-20-12-5
2,2016-09-20-13-0
2,2016-09-20-13-0
2,2016-09-20-13-0
3,2016-09-20-13-0
2,2016-09-20-13-0
2,2016-09-20-13-0
2,2016-09-20-13-0
3,2016-09-20-13-0
2,2016-09-20-13-0
1,2016-09-20-13-0
2,2016-09-20-13-1
2,2016-09-20-13-1
2,2016-09-20-13-1
3,2016-09-20-13-1
4,2016-09-20-13-1
4,2016-09-20-13-1
3,2016-09-20-13-1
2,2016-09-20-13-1
3,2016-09-20-13-1
2,2016-09-20-13-1
2,2016-09-20-13-2
1,2016-09-20-13-2
2,2016-09-20-13-2
2,2016-09-20-13-2
3,2016-09-20-13-2
3,2016-09-20-13-2
2,2016-09-20-13-2
2,2016-09-20-13-2
2,2016-09-20-13-2
3,2016-09-20-13-2
3,2016-09-20-13-3
3,2016-09-20-13-3
3,2016-09-20-13-3
2,2016-09-20-13-3
4,2016-09-20-13-3
4,2016-09-20-13-3
2,2016-09-20-13-3
3,2016-09-20-13-3
4,2016-09-20-13-3
3,2016-09-20-13-3
3,2016-09-20-13-4
2,2016-09-20-13-4
3,2016-09-20-13-4
2,2016-09-20-13-4
2,2016-09-20-13-4
4,2016-09-20-13-4
3,2016-09-20-13-4
3,2016-09-20-13-4
2,2016-09-20-13-4
2,2016-09-20-13-4
1,2016-09-20-13-5
2,2016-09-20-13-5
2,2016-09-20-13-5
2,2016-09-20-13-5
1,2016-09-20-13-5
2,2016-09-20-13-5
1,2016-09-20-13-5
2,2016-09-20-13-5
1,2016-09-20-13-5
1,2016-09-20-13-5
2,2016-09-20-14-0
2,2016-09-20-14-0
3,2016-09-20-14-0
2,2016-09-20-14-0
2,2016-09-20-14-0
1,2016-09-20-14-0
1,2016-09-20-14-0
4,2016-09-20-14-0
2,2016-09-20-14-0
3,2016-09-20-14-0
3,2016-09-20-14-1
3,2016-09-20-14-1
2,2016-09-20-14-1
2,2016-09-20-14-1
4,2016-09-20-14-1
3,2016-09-20-14-1
5,2016-09-20-14-1
4,2016-09-20-14-1
5,2016-09-20-14-1
4,2016-09-20-14-1
3,2016-09-20-14-2
3,2016-09-20-14-2
4,2016-09-20-14-2
5,2016-09-20-14-2
4,2016-09-20-14-2
2,2016-09-20-14-2
3,2016-09-20-14-2
3,2016-09-20-14-2
3,2016-09-20-14-2
2,2016-09-20-14-2
2,2016-09-20-14-3
3,2016-09-20-14-3
4,2016-09-20-14-3
4,2016-09-20-14-3
3,2016-09-20-14-3
1,2016-09-20-14-3
0,2016-09-20-14-3
1,2016-09-20-14-3
0,2016-09-20-14-3
2,2016-09-20-14-3
2,2016-09-20-14-4
2,2016-09-20-14-4
2,2016-09-20-14-4
2,2016-09-20-14-4
2,2016-09-20-14-4
4,2016-09-20-14-4
3,2016-09-20-14-4
4,2016-09-20-14-4
3,2016-09-20-14-4
2,2016-09-20-14-4
2,2016-09-20-14-5
2,2016-09-20-14-5
2,2016-09-20-14-5
1,2016-09-20-14-5
1,2016-09-20-14-5
4,2016-09-20-14-5
2,2016-09-20-14-5
2,2016-09-20-14-5
3,2016-09-20-14-5
2,2016-09-20-14-5
1,2016-09-20-15-0
1,2016-09-20-15-0
2,2016-09-20-15-0
2,2016-09-20-15-0
3,2016-09-20-15-0
3,2016-09-20-15-0
2,2016-09-20-15-0
2,2016-09-20-15-0
2,2016-09-20-15-0
1,2016-09-20-15-0
2,2016-09-20-15-1
1,2016-09-20-15-1
2,2016-09-20-15-1
1,2016-09-20-15-1
1,2016-09-20-15-1
1,2016-09-20-15-1
2,2016-09-20-15-1
1,2016-09-20-15-1
2,2016-09-20-15-1
1,2016-09-20-15-1
1,2016-09-20-15-2
2,2016-09-20-15-2
2,2016-09-20-15-2
3,2016-09-20-15-2
2,2016-09-20-15-2
3,2016-09-20-15-2
2,2016-09-20-15-2
3,2016-09-20-15-2
3,2016-09-20-15-2
2,2016-09-20-15-2
2,2016-09-20-15-3
3,2016-09-20-15-3
1,2016-09-20-15-3
1,2016-09-20-15-3
1,2016-09-20-15-3
2,2016-09-20-15-3
3,2016-09-20-15-3
2,2016-09-20-15-3
2,2016-09-20-15-3
2,2016-09-20-15-3
3,2016-09-20-15-4
6,2016-09-20-15-4
2,2016-09-20-15-4
3,2016-09-20-15-4
4,2016-09-20-15-4
4,2016-09-20-15-4
2,2016-09-20-15-4
2,2016-09-20-15-4
3,2016-09-20-15-4
3,2016-09-20-15-4
3,2016-09-20-15-5
3,2016-09-20-15-5
4,2016-09-20-15-5
2,2016-09-20-15-5
1,2016-09-20-15-5
1,2016-09-20-15-5
0,2016-09-20-15-5
0,2016-09-20-15-5
0,2016-09-20-15-5
0,2016-09-20-15-5
0,2016-09-20-16-0
0,2016-09-20-16-0
0,2016-09-20-16-0
0,2016-09-20-16-0
2,2016-09-20-16-0
1,2016-09-20-16-0
1,2016-09-20-16-0
1,2016-09-20-16-0
1,2016-09-20-16-0
3,2016-09-20-16-0
1,2016-09-20-16-1
1,2016-09-20-16-1
1,2016-09-20-16-1
2,2016-09-20-16-1
1,2016-09-20-16-1
1,2016-09-20-16-1
1,2016-09-20-16-1
3,2016-09-20-16-1
3,2016-09-20-16-1
3,2016-09-20-16-1
1,2016-09-20-16-2
2,2016-09-20-16-2
2,2016-09-20-16-2
2,2016-09-20-16-2
3,2016-09-20-16-2
2,2016-09-20-16-2
1,2016-09-20-16-2
4,2016-09-20-16-2
3,2016-09-20-16-2
2,2016-09-20-16-2
2,2016-09-20-16-3
2,2016-09-20-16-3
2,2016-09-20-16-3
1,2016-09-20-16-3
1,2016-09-20-16-3
3,2016-09-20-16-3
1,2016-09-20-16-3
1,2016-09-20-16-3
2,2016-09-20-16-3
1,2016-09-20-16-3
2,2016-09-20-16-4
1,2016-09-20-16-4
1,2016-09-20-16-4
1,2016-09-20-16-4
1,2016-09-20-16-4
1,2016-09-20-16-4
4,2016-09-20-16-4
1,2016-09-20-16-4
1,2016-09-20-16-4
1,2016-09-20-16-4
2,2016-09-20-16-5
1,2016-09-20-16-5
2,2016-09-20-16-5
2,2016-09-20-16-5
1,2016-09-20-16-5
1,2016-09-20-16-5
1,2016-09-20-16-5
1,2016-09-20-16-5
1,2016-09-20-16-5
1,2016-09-20-16-5
0,2016-09-20-17-0
0,2016-09-20-17-0
1,2016-09-20-17-0
0,2016-09-20-17-0
0,2016-09-20-17-0
1,2016-09-20-17-0
1,2016-09-20-17-0
3,2016-09-20-17-0
3,2016-09-20-17-0
2,2016-09-20-17-0
2,2016-09-20-17-1
1,2016-09-20-17-1
1,2016-09-20-17-1
1,2016-09-20-17-1
0,2016-09-20-17-1
0,2016-09-20-17-1
0,2016-09-20-17-1
0,2016-09-20-17-1
3,2016-09-20-17-1
2,2016-09-20-17-1
0,2016-09-20-17-2
0,2016-09-20-17-2
0,2016-09-20-17-2
1,2016-09-20-17-2
0,2016-09-20-17-2
0,2016-09-20-17-2
1,2016-09-20-17-2
2,2016-09-20-17-2
1,2016-09-20-17-2
2,2016-09-20-17-2
1,2016-09-20-17-3
2,2016-09-20-17-3
1,2016-09-20-17-3
1,2016-09-20-17-3
1,2016-09-20-17-3
2,2016-09-20-17-3
1,2016-09-20-17-3
1,2016-09-20-17-3
1,2016-09-20-17-3
1,2016-09-20-17-3
1,2016-09-20-17-4
2,2016-09-20-17-4
3,2016-09-20-17-4
3,2016-09-20-17-4
3,2016-09-20-17-4
4,2016-09-20-17-4
4,2016-09-20-17-4
2,2016-09-20-17-4
2,2016-09-20-17-4
2,2016-09-20-17-4
